,Name,Goals,Assists,SpG,Drb,Fouled,Off,Disp,UnsTch
0,Eden Hazard,16,15,2.5,3.7,2.8,0.3,2.3,2.3
1,Raheem Sterling,17,10,2.3,2.4,1.3,0.4,2.6,2.6
2,Mohamed Salah,22,8,3.6,2.1,0.8,0.7,3.1,3.1
3,Sergio Agüero,21,8,3.6,1.4,0.8,0.8,1.6,1.6
4,Virgil van Dijk,4,2,0.8,0.2,0.6,-,-,-
5,Sadio Mané,22,1,2.4,1.4,1.8,0.7,1.3,1.3
6,Harry Kane,17,4,3.6,1.4,1.9,0.4,1.6,1.6
7,Trent Alexander-Arnold,1,12,1,0.5,0.2,0.1,0.5,0.5
8,Lucas Digne,4,4,1,0.4,0.9,0.1,0.9,0.9
9,Ricardo Pereira,2,6,0.7,1.9,1.4,0.1,1,1
10,Paul Pogba,13,9,3,1.7,2,0.1,2.5,2.5
11,Fernandinho,1,3,1,0.7,0.9,0.1,0.4,0.4
12,Fabian Schär,4,1,1,0.6,0.8,-,0.4,0.4
13,Aaron Wan-Bissaka,-,3,0.3,1.7,0.5,0.1,1.1,1.1
14,David Silva,6,8,1.5,0.9,0.8,0.2,0.9,0.9
15,Bernardo Silva,7,7,1.7,1.4,0.7,0.1,1,1
16,Leroy Sané,10,10,1.8,1.8,0.5,0.6,1.4,1.4
17,Felipe Anderson,9,4,1.6,2.1,1.4,0.1,1.5,1.5
18,Wilfred Ndidi,2,-,1.4,0.9,0.6,0.1,0.9,0.9
19,Wilfried Zaha,10,5,2.1,3.4,3,0.5,4.2,4.2
20,James Maddison,7,7,2.3,1.4,2.2,0.1,1.1,1.1
21,Roberto Firmino,12,6,2.2,1.4,0.3,0.2,1.8,1.8
22,Luka Milivojevic,12,2,1.5,0.3,1,-,0.5,0.5
23,Marcos Alonso,2,4,1.5,0.5,1.2,0.1,0.9,0.9
24,Alexandre Lacazette,13,8,2.3,1.3,1.5,0.7,1.7,1.7
25,Gylfi Sigurdsson,13,6,2.3,1,1,0.1,0.8,0.8
26,Sol Bamba,4,1,0.8,0.5,0.4,0.1,0.4,0.4
27,Idrissa Gueye,-,2,0.6,0.7,1.2,-,0.9,0.9
28,Michael Keane,1,2,0.9,0.2,0.2,-,0.1,0.1
29,Étienne Capoue,1,3,0.5,1,1.8,-,0.6,0.6
30,Matt Doherty,4,5,1.2,0.5,0.6,0.1,0.6,0.6
31,Willy-Arnaud Boly,4,-,0.7,0.4,0.4,0.1,0.4,0.4
32,Andy Robertson,-,11,0.4,0.8,0.4,-,0.6,0.6
33,James Tarkowski,3,1,0.6,0.2,0.9,0.1,0.3,0.3
34,Shane Duffy,5,1,1.1,0.1,0.3,0.1,0.1,0.1
35,Troy Deeney,9,5,2,0.2,1.1,0.4,1.1,1.1
36,Joël Matip,1,-,0.4,0.3,0.8,-,-,-
37,Kieran Trippier,1,3,0.3,0.3,0.9,0.2,0.5,0.5
38,Pierre-Emerick Aubameyang,22,5,2.6,0.8,0.6,0.6,0.9,0.9
39,Son Heung-Min,12,6,2.4,1.5,0.6,0.7,1.4,1.4
40,Ilkay Gündogan,6,3,1.4,0.6,0.7,-,0.5,0.5
41,Ryan Fraser,7,14,1.3,0.6,1.8,0.3,0.7,0.7
42,Christian Eriksen,8,12,2.4,0.5,0.5,0.1,0.8,0.8
43,David Luiz,3,2,0.9,0.3,0.8,-,0.1,0.1
44,Philip Billing,2,-,1.6,0.7,1.1,0.1,1,1
45,Raúl Jiménez,13,7,2.9,0.9,1,0.9,1.8,1.8
46,Jannik Vestergaard,-,-,0.6,0.4,0.6,-,0.2,0.2
47,João Moutinho,1,8,0.5,0.3,1,-,0.7,0.7
48,Willian,3,6,1.9,1.2,1,0.3,1.2,1.2
49,Shkodran Mustafi,2,-,0.6,0.3,0.3,0.1,0.2,0.2
50,Aymeric Laporte,3,3,0.7,0.1,0.5,0.1,0.1,0.1
51,Salomón Rondón,11,7,2.8,0.6,0.8,0.6,2.4,2.4
52,Ben Chilwell,-,4,0.6,1.4,1.2,0.1,1.3,1.3
53,Jan Bednarek,-,1,0.2,-,0.2,-,0.2,0.2
54,Dwight McNeil,3,5,1.3,1.5,0.5,-,1.1,1.1
55,Granit Xhaka,4,2,1,0.2,1.8,-,0.6,0.6
56,Aleksandar Mitrovic,11,3,3.5,0.6,1.6,0.9,2.6,2.6
57,Lukasz Fabianski,-,-,-,0.1,0.2,-,-,-
58,César Azpilicueta,1,5,0.4,0.3,0.4,0.1,0.2,0.2
59,Harry Maguire,3,-,1,0.5,0.5,0.1,0.2,0.2
60,José Holebas,3,6,0.6,0.8,0.5,0.1,0.9,0.9
61,Callum Wilson,14,9,2.2,0.6,1.1,0.6,1.5,1.5
62,Fabián Balbuena,1,-,0.8,-,0.2,-,0.1,0.1
63,Andros Townsend,6,4,1.7,1.5,1.5,0.2,2,2
64,Pedro,8,2,1.8,1.4,0.8,0.3,1.1,1.1
65,Nacho Monreal,1,3,0.3,0.3,1,-,0.1,0.1
66,Jefferson Lerma,2,-,1,0.7,1.7,0.1,0.7,0.7
67,Steve Cook,1,1,0.7,0.2,0.9,-,-,-
68,Sean Morrison,1,3,1,0.2,0.6,0.3,0.3,0.3
69,Kyle Walker,1,1,0.6,0.5,0.4,0.1,0.4,0.4
70,Ander Herrera,2,3,1,0.5,0.9,-,0.4,0.4
71,Joshua King,12,3,2.1,1.9,1.3,0.2,2.7,2.7
72,Riyad Mahrez,7,4,2,0.9,0.6,0.3,1,1
73,Hugo Lloris,-,-,-,-,0.1,-,-,-
74,Lucas Moura,10,-,1.4,1.4,1.5,0.4,1.1,1.1
75,Isaac Hayden,1,4,0.9,0.5,0.6,-,1,1
76,Fabinho,1,2,0.6,0.4,1.1,-,0.6,0.6
77,Marcus Rashford,10,6,2.5,1.3,1.6,0.5,1.4,1.4
78,Matt Ritchie,2,8,1.1,0.4,1.1,-,0.5,0.5
79,Ayoze Pérez,12,2,1.5,1.2,1.1,0.2,2.1,2.1
80,Dele Alli,5,3,1.6,1.2,0.8,0.1,1.2,1.2
81,Jamie Vardy,18,4,2.3,0.4,0.6,1.1,0.6,0.6
82,Declan Rice,2,-,0.6,0.8,0.2,-,0.6,0.6
83,N'Golo Kanté,4,4,0.8,0.9,0.4,0.2,1.5,1.5
84,Michail Antonio,6,4,2,1.8,1.3,0.3,2.1,2.1
85,James Milner,5,4,0.8,0.5,0.9,-,0.3,0.3
86,Luke Shaw,1,4,0.7,0.9,0.6,-,0.5,0.5
87,Nathan Redmond,6,4,1.9,2.4,0.7,0.4,2.1,2.1
88,Bernardo,-,1,0.4,0.6,1,0.1,0.5,0.5
89,Anthony Martial,10,2,1.4,1.2,1,0.2,1.2,1.2
90,Arthur Masuaku,-,1,0.2,1.6,0.2,-,1.2,1.2
91,Diogo Jota,9,5,1.8,1.7,1.7,0.2,1.5,1.5
92,Jan Vertonghen,1,-,0.7,0.4,0.5,-,0.1,0.1
93,Richarlison,13,1,2.4,1.1,2.1,0.5,2.6,2.6
94,Issa Diop,1,-,0.4,0.2,0.5,0.1,-,-
95,Georginio Wijnaldum,3,-,0.9,0.8,0.9,0.1,1.1,1.1
96,Jorginho,2,-,0.5,0.4,0.6,-,0.8,0.8
97,Nathaniel Méndez-Laing,4,1,1,1.5,0.2,0.2,1,1
98,Henrikh Mkhitaryan,6,4,2,0.8,0.4,0.1,1,1
99,Jonny Evans,1,-,0.5,-,0.7,-,0.2,0.2
100,Séamus Coleman,2,2,0.5,0.7,0.7,0.1,0.8,0.8
101,Pierre-Emile Højbjerg,4,3,1.7,0.7,1.5,-,1.5,1.5
102,James Ward-Prowse,7,-,1.2,0.2,0.4,0.1,0.6,0.6
103,Ashley Young,2,2,0.4,0.6,1.1,0.1,0.6,0.6
104,Wes Morgan,3,-,0.6,0.1,0.3,0.1,-,-
105,John Stones,-,-,0.2,0.3,0.3,-,0.1,0.1
106,Rúben Neves,4,3,2.1,0.3,0.5,-,0.8,0.8
107,Nathan Aké,4,-,0.7,0.1,0.6,0.1,0.2,0.2
108,Ben Mee,-,2,0.6,0.2,0.5,-,0.1,0.1
109,Mario Lemina,1,1,1.2,1.1,1.1,-,1.5,1.5
110,Jonny Otto,1,1,0.8,0.9,1,0.2,1.2,1.2
111,James Tomkins,1,1,0.8,0.1,0.4,-,0.1,0.1
112,Ruben Loftus-Cheek,6,2,1.2,1.7,1,0.1,1,1
113,Gerard Deulofeu,10,5,2,1.6,0.4,1.1,2,2
114,Romelu Lukaku,12,-,1.7,0.7,0.1,0.7,1.4,1.4
115,Danny Rose,-,3,0.6,1.3,1.8,-,0.7,0.7
116,Marko Arnautovic,10,4,2.2,0.7,0.4,0.8,1.1,1.1
117,Toby Alderweireld,-,-,0.6,-,-,-,-,-
118,David Brooks,7,5,1.4,0.8,1.5,0.1,1.4,1.4
119,Danny Ings,7,3,2.3,0.8,0.9,0.3,1.2,1.2
120,Davinson Sánchez,1,1,0.6,-,0.4,-,0.1,0.1
121,Callum Paterson,4,1,1.5,0.2,1.1,0.4,0.4,0.4
122,Calum Chambers,2,-,1.1,0.7,0.1,-,0.8,0.8
123,Sokratis Papastathopoulos,1,2,0.4,0.2,1,-,0.2,0.2
124,James McArthur,3,6,0.9,0.5,1,0.1,0.9,0.9
125,Jamaal Lascelles,-,1,0.3,-,0.3,-,0.2,0.2
126,Ashley Westwood,2,7,0.6,0.2,0.6,-,0.5,0.5
127,Solly March,1,5,1.2,1.4,0.9,0.2,1.2,1.2
128,Alisson Becker,-,-,-,0.1,-,-,-,-
129,Chris Smalling,1,-,0.5,-,0.3,0.1,-,-
130,Antonio Rüdiger,1,-,0.8,0.1,0.5,-,0.3,0.3
131,Robert Snodgrass,2,5,0.9,1,1.5,0.1,1.3,1.3
132,Mesut Özil,5,2,0.5,0.9,0.9,0.4,1.4,1.4
133,Kurt Zouma,2,2,0.6,0.2,0.5,0.1,0.4,0.4
134,Zanka,3,1,0.3,0.1,0.6,-,0.3,0.3
135,Joe Bennett,-,1,0.3,0.8,1.2,-,0.4,0.4
136,Ryan Bennett,1,-,0.4,0.1,0.3,-,-,-
137,Nemanja Matic,1,-,0.4,0.6,0.7,-,1.4,1.4
138,Oriol Romeu,1,-,0.3,0.5,0.5,-,0.5,0.5
139,Abdoulaye Doucouré,5,6,1.5,0.9,0.4,0.1,1.2,1.2
140,Ashley Barnes,12,2,1.8,0.2,1.8,0.6,1.1,1.1
141,Moussa Sissoko,-,3,0.5,1.2,0.7,0.1,1,1
142,Charlie Taylor,-,1,0.2,1.1,1.3,-,0.4,0.4
143,Jóhann Gudmundsson,3,6,1.1,0.6,0.8,0.1,1,1
144,Pablo Zabaleta,-,1,0.3,0.5,1.2,-,0.5,0.5
145,Naby Keïta,2,1,1.1,1,0.6,-,1.2,1.2
146,Angelo Ogbonna,1,1,0.6,-,0.3,-,0.2,0.2
147,Eric Dier,3,-,0.5,0.1,0.5,-,0.5,0.5
148,Vicente Guaita,-,-,-,-,0.3,-,-,-
149,Paul Dummett,-,-,0.3,0.1,0.4,-,-,-
150,Aaron Mooy,3,1,1.5,0.8,0.4,-,1.6,1.6
151,Neil Etheridge,-,-,-,-,0.1,-,-,-
152,Will Hughes,2,4,1,0.8,2.2,-,1.6,1.6
153,Lewis Dunk,2,1,0.6,-,0.4,-,0.1,0.1
154,Lucas Torreira,2,2,0.7,0.4,2.3,-,0.8,0.8
155,Mamadou Sakho,-,-,0.1,0.3,0.5,-,0.2,0.2
156,Víctor Camarasa,5,4,1.3,1.1,0.9,-,1.5,1.5
157,Maxime Le Marchand,-,1,0.2,0.4,0.3,0.1,0.2,0.2
158,Patrick van Aanholt,3,2,1.3,0.6,0.4,0.3,0.4,0.4
159,Martín Montoya,-,1,0.3,0.5,0.6,-,0.4,0.4
160,Adam Smith,1,1,0.3,0.8,1.7,-,0.4,0.4
161,Xherdan Shaqiri,6,3,1.1,0.3,0.6,0.1,0.8,0.8
162,Aaron Ramsey,4,6,1.2,0.4,0.7,0.1,1,1
163,Dan Gosling,2,1,0.8,0.5,1,0.1,0.8,0.8
164,Juan Mata,3,2,0.9,0.5,0.4,0.4,0.9,0.9
165,Steve Mounié,2,3,2,0.4,0.5,0.5,1.2,1.2
166,Ben Foster,-,-,-,-,0.2,-,-,-
167,Frank Anguissa,-,-,1,1.9,0.8,0.1,1.8,1.8
168,Ben Davies,-,-,0.5,0.1,0.5,-,0.4,0.4
169,Bruno Ecuele Manga,-,1,0.3,0.3,0.3,-,0.3,0.3
170,Bernd Leno,-,-,-,-,0.2,-,-,-
171,Victor Lindelöf,1,1,0.3,0.3,0.5,-,0.1,0.1
172,Pascal Groß,3,3,1,0.2,0.5,0.2,0.8,0.8
173,Aaron Cresswell,-,1,0.6,0.3,0.6,0.1,0.3,0.3
174,Marc Albrighton,2,2,0.7,0.7,0.7,0.1,0.9,0.9
175,Chris Wood,10,2,1.6,0.2,0.6,1.4,1.2,1.2
176,Christian Kabasele,-,-,0.4,-,0.7,-,-,-
177,Jordan Henderson,1,3,0.5,0.2,0.4,-,0.3,0.3
178,Jeffrey Schlupp,4,1,0.9,0.7,0.5,-,0.8,0.8
179,Ederson,-,1,-,-,0.1,-,-,-
180,Roberto Pereyra,6,1,1.7,1.2,1.1,0.1,2,2
181,Craig Cathcart,3,-,0.4,0.1,0.2,-,0.1,0.1
182,Yan Valery,2,1,0.3,1,0.3,0.1,1.3,1.3
183,Dale Stephens,1,1,0.4,0.2,0.3,-,0.5,0.5
184,Joe Bryan,-,1,0.8,0.5,1,0.1,0.6,0.6
185,Ross Barkley,3,5,1.5,0.6,1,-,1.2,1.2
186,André Gomes,1,1,0.8,1.5,1,-,1.9,1.9
187,Glenn Murray,13,1,1.4,0.2,1.4,1,0.9,0.9
188,Mateo Kovacic,-,2,0.9,1.3,1,-,1.2,1.2
189,Davy Pröpper,1,1,0.5,1,0.6,-,0.8,0.8
190,Mark Noble,5,5,0.5,0.5,1.2,-,1.1,1.1
191,Anthony Knockaert,2,6,0.9,1,0.6,0.1,1,1
192,Gabriel Jesus,7,3,1.5,0.8,0.6,0.5,1,1
193,Matthew Lowton,-,-,0.2,0.6,0.6,-,0.5,0.5
194,Sam Vokes,3,-,1.1,0.2,0.5,0.4,0.7,0.7
195,Yves Bissouma,-,-,1.1,1.7,0.9,0.1,1.1,1.1
196,Kepa,-,-,-,-,0.1,-,-,-
197,Alex Iwobi,3,6,1,1.3,0.4,0.1,1.6,1.6
198,Denis Odoi,-,1,0.3,0.5,1,-,0.4,0.4
199,Martin Dúbravka,-,-,-,-,0.1,-,-,-
200,Dominic Calvert-Lewin,6,2,1.5,0.6,0.9,0.2,1.2,1.2
201,Cyrus Christie,-,1,0.4,1,0.5,0.1,1,1
202,Ryan Bertrand,1,-,0.7,0.3,0.9,-,0.3,0.3
203,Sead Kolasinac,-,5,0.4,0.5,0.4,0.4,0.7,0.7
204,Aron Gunnarsson,1,1,0.7,0.4,1.1,-,0.3,0.3
205,Cheikhou Kouyaté,-,2,0.6,0.4,0.5,0.1,0.7,0.7
206,Jonathan Hogg,-,1,0.3,0.3,1.2,-,0.7,0.7
207,Adrian Mariappa,-,-,0.3,-,0.2,-,0.2,0.2
208,Tom Cairney,1,1,0.8,1.4,1.3,-,1.6,1.6
209,Bernard,1,3,0.7,1.2,0.8,0.1,1.2,1.2
210,Alexis Sánchez,1,3,0.9,0.7,0.9,0.4,1.3,1.3
211,Jesse Lingard,4,2,1.2,0.5,0.9,0.3,0.7,0.7
212,Adama Traoré,1,1,0.7,2.2,0.9,0.2,1.6,1.6
213,Chicharito,7,1,1.5,0.5,1.4,0.4,0.4,0.4
214,André Schürrle,6,-,2.3,0.8,0.8,0.5,1.4,1.4
215,Christopher Schindler,1,-,0.4,-,0.5,-,0.1,0.1
216,Terence Kongolo,1,1,0.4,0.3,0.8,0.1,0.1,0.1
217,Alex McCarthy,-,-,-,-,0.1,-,-,-
218,Jack Cork,1,2,0.5,0.8,1,0.1,1,1
219,Sergio Rico,-,-,-,-,0.2,-,-,-
220,Mohamed Diamé,-,-,0.7,0.6,0.7,-,1.3,1.3
221,Kiko Femenía,1,1,0.2,0.4,0.5,0.1,0.4,0.4
222,Harry Winks,1,-,0.3,0.7,0.6,0.1,0.8,0.8
223,Jean Seri,1,2,0.6,0.5,0.7,-,0.8,0.8
224,Mattéo Guendouzi,-,-,0.5,0.7,1.9,-,0.9,0.9
225,Lee Peltier,-,-,0.1,0.2,0.3,-,0.2,0.2
226,Josh Murphy,3,2,1.6,1.3,1.9,0.3,1.3,1.3
227,Kasper Schmeichel,-,-,-,-,0.1,-,-,-
228,Kenedy,1,1,1.2,1.2,0.9,0.2,1.6,1.6
229,Jack Stephens,1,-,0.3,0.2,0.3,-,0.2,0.2
230,Jonas Lössl,-,1,-,-,0.1,-,-,-
231,David de Gea,-,-,-,-,0.1,-,-,-
232,Alex Pritchard,2,-,1.6,1,1.7,0.2,1.7,1.7
233,Theo Walcott,5,2,1.2,0.8,0.7,0.5,1,1
234,Demarai Gray,4,1,1.4,1.2,0.4,0.1,1.1,1.1
235,Stuart Armstrong,3,2,1.1,0.7,0.7,0.1,0.9,0.9
236,Shane Long,5,1,1.2,0.2,0.9,0.5,0.8,0.8
237,DeAndre Yedlin,1,2,0.4,0.3,0.4,0.1,0.3,0.3
238,Jordan Ayew,1,2,1.4,0.6,1.3,0.5,1.6,1.6
239,Jordan Pickford,-,-,-,-,0.1,-,-,-
240,Juninho Bacuna,1,-,0.9,1.2,1,-,0.8,0.8
241,Fernando Llorente,1,4,1.2,0.3,0.3,0.3,0.6,0.6
242,Max Meyer,1,2,1.3,0.4,0.6,-,0.7,0.7
243,Luciano Vietto,1,4,1.2,0.8,1,-,1.3,1.3
244,Ademola Lookman,-,2,0.6,1.1,1,0.1,1.2,1.2
245,Junior Hoilett,3,1,1.3,0.7,1.2,0.3,1.2,1.2
246,Rui Patrício,-,-,-,-,-,-,-,-
247,Joe Ralls,-,-,0.8,0.2,0.4,-,0.5,0.5
248,Conor Coady,-,-,-,0.1,0.2,-,0.1,0.1
249,Charlie Daniels,1,-,0.6,0.6,0.3,-,0.3,0.3
250,Pedro Obiang,-,1,0.6,0.3,0.5,0.1,0.2,0.2
251,Christian Atsu,1,-,1,0.9,0.9,0.1,1.1,1.1
252,Cenk Tosun,3,3,1.5,0.1,0.6,0.3,0.8,0.8
253,Olivier Giroud,2,4,1.2,0.1,0.2,0.2,0.2,0.2
254,Ryan Sessegnon,2,6,0.8,0.9,0.6,0.4,1.5,1.5
255,Mathew Ryan,-,-,-,-,0.1,-,-,-
256,Bobby De Cordova-Reid,5,2,1,0.6,1,0.4,1.1,1.1
257,Florent Hadërgjonaj,-,-,0.3,0.4,0.8,0.1,0.1,0.1
258,Junior Stanislas,2,3,1.5,0.5,0.4,0.1,0.4,0.4
259,Harry Arter,-,1,0.9,0.1,0.6,0.1,0.1,0.1
260,Nampalys Mendy,-,-,0.1,0.5,1.2,-,0.5,0.5
261,Hélder Costa,1,2,1,1,0.9,0.2,1.7,1.7
262,Andre Gray,7,2,1.2,0.3,0.3,0.5,0.7,0.7
263,Chris Löwe,-,2,0.6,0.3,0.4,0.1,0.4,0.4
264,Ivan Cavaleiro,3,1,0.6,0.7,0.2,0.3,0.8,0.8
265,Erik Durm,-,1,0.4,0.4,0.8,-,0.5,0.5
266,Isaac Success,1,1,1,0.5,1.6,0.4,0.8,0.8
267,Gaëtan Bong,-,-,0.1,0.5,0.2,-,0.7,0.7
268,Tim Ream,-,-,-,0.2,0.3,-,0.2,0.2
269,Jürgen Locadia,2,-,1.1,0.2,0.4,0.4,0.6,0.6
270,Jeff Hendrick,3,-,0.6,0.4,0.4,0.3,0.9,0.9
271,Charlie Austin,2,2,1.3,-,0.7,0.4,0.7,0.7
272,Asmir Begovic,-,-,-,-,0.1,-,-,-
273,Florin Andone,3,-,0.8,0.4,0.9,0.2,1.4,1.4
274,Kelechi Iheanacho,1,3,0.6,0.3,0.2,0.3,0.7,0.7
275,Laurent Depoitre,-,1,1.3,0.2,0.4,0.3,1.3,1.3
276,Morgan Gibbs-White,-,1,0.3,0.5,0.2,0.1,0.6,0.6
277,Elias Kachunga,-,-,0.7,0.5,1.1,0.5,1,1
278,Isaac Mbenza,1,1,0.7,0.2,0.2,0.2,0.5,0.5
279,Lys Mousset,1,-,0.5,0.4,0.2,0.2,0.2,0.2
280,Shinji Okazaki,-,1,0.2,0.1,0.2,0.1,0.3,0.3
