,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Position,Date of Birth,Age,Nationality,Market Value
78,David López,2783,Girona,33," D(C),DMC  ",19(1),1658,1,0.4,59.9,90.1,0.0,3.0,0.0,6.75,3,5,0,0.6,1.5,2,0.3,0.8,0.2,0.1,0.4,1.6,0.7,0.8,0.4,3.2,0.4,1.0,0,D,"Oct 9, 1989",33,Spain,€2.00m
79,Arnau Martínez,2783,Girona,20, D(R)  ,32(1),2737,4,1.2,38.1,82.4,0.6,1.4,0.1,6.74,3,11,0,0.6,1.1,2,0.7,2.0,0.2,0.5,1.1,2.1,0.8,1.1,0.3,1.4,1.4,0.3,0,D,"Apr 25, 2003",20,Spain,€15.00m
80,Oriol Romeu,2783,Girona,31, DMC  ,33,2952,0,0.6,48.6,87.3,0.1,2.6,0.0,6.71,2,8,1,0.7,1.2,0,0.6,1.0,0.0,0.8,0.8,2.1,1.1,1.8,0.1,1.5,0.8,0.3,0,DM,"Sep 24, 1991",31,Spain,€5.00m
81,Paulo Gazzaniga,2783,Girona,31, GK  ,28,2520,0,0.0,33.0,69.9,0.0,6.3,0.0,6.69,0,4,0,0.0,0.2,3,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,GK,"Jan 2, 1992",31,Argentina,€3.00m
82,Rodrigo Riquelme,2783,Girona,23, AM(CL)  ,25(9),2188,4,1.0,18.4,75.9,0.5,0.5,0.0,6.63,4,1,0,1.6,0.3,2,1.7,1.1,0.1,0.9,1.8,0.6,0.3,0.8,0.0,0.1,0.8,0.0,0,FW,"Apr 2, 2000",23,Spain,€12.00m
83,Santiago Bueno,2783,Girona,24, D(C)  ,34,3012,1,0.3,52.9,86.6,0.1,3.3,0.0,6.58,0,5,1,0.4,2.2,0,0.1,1.0,0.1,0.0,0.2,1.9,0.9,1.1,0.4,3.0,0.4,0.6,0,D,"Nov 9, 1998",24,Uruguay,€8.00m
84,Miguel Gutiérrez,2783,Girona,21, D(L)  ,27(7),2400,3,0.6,31.3,85.8,0.7,0.9,0.0,6.57,2,6,0,0.5,0.3,0,1.0,0.7,0.1,0.7,1.1,1.2,0.5,0.7,0.1,1.0,0.4,0.1,0,D,"Jul 27, 2001",21,Spain,€10.00m
85,Iván Martín,2783,Girona,24, M(C)  ,18(6),1592,3,0.7,26.9,85.1,0.3,0.5,0.0,6.55,3,2,0,0.8,0.5,0,1.1,0.5,0.1,1.5,1.3,0.4,0.4,0.8,0.0,0.5,0.6,0.0,0,AM,"Feb 14, 1999",24,Spain,€3.00m
86,Yan Couto,2783,Girona,21," D(R),M(R)  ",12(13),1154,2,0.8,18.7,78.8,0.6,0.7,0.0,6.52,1,3,0,0.3,0.0,0,1.1,0.6,0.1,0.5,1.0,1.0,0.2,0.5,0.1,0.4,0.3,0.1,0,D,"Jun 3, 2002",21,Brazil,€4.00m
87,Toni Villa,2783,Girona,28, AM(CLR)  ,12(12),896,3,0.6,12.4,81.9,0.3,0.2,0.0,6.47,1,2,0,0.7,0.1,2,1.0,0.8,0.3,0.9,0.8,1.0,0.3,0.5,0.0,0.0,0.5,0.0,0,FW,"Jan 7, 1995",28,Spain,€2.50m
88,Yangel Herrera,2783,Girona,25, M(C)  ,12(8),966,2,0.6,19.8,82.8,0.2,0.7,0.1,6.45,2,4,0,1.2,0.9,0,0.6,1.1,0.1,1.1,1.3,1.3,0.2,1.7,0.0,0.6,0.5,0.1,0,M,"Jan 7, 1998",25,Venezuela,€5.00m
89,Javi Hernández,2783,Girona,25, D(L)  ,13(12),1117,2,0.3,26.0,82.1,0.2,0.8,0.0,6.45,1,3,0,0.6,0.4,0,0.4,0.8,0.0,0.3,0.3,0.8,0.3,0.4,0.2,1.4,0.3,0.2,0,D,"May 2, 1998",25,Spain,€2.50m
90,Bernardo Espinosa,2783,Girona,33, D(C)  ,14(6),1226,1,0.1,45.5,89.1,0.0,1.4,0.0,6.39,1,5,0,0.6,2.7,1,0.2,0.5,0.0,0.2,0.2,0.3,0.6,0.6,0.4,3.5,0.3,0.5,0,D,"Jul 11, 1989",33,Colombia,€1.50m
91,Juanpe,2783,Girona,32, D(C)  ,17(2),1429,0,0.2,45.9,86.1,0.0,2.6,0.0,6.35,1,3,0,0.3,0.9,0,0.1,0.1,0.0,0.1,0.0,1.0,0.5,0.6,0.5,3.1,0.3,0.5,0,D,"Apr 30, 1991",32,Spain,€1.50m
92,Reinier,2783,Girona,21, AM(C)  ,6(13),640,1,0.4,12.8,80.7,0.0,0.0,0.1,6.34,2,1,1,0.5,0.3,0,0.5,0.8,0.1,1.0,1.0,0.6,0.3,0.2,0.0,0.2,0.3,0.0,0,AM,"Jan 19, 2002",21,Brazil,€2.00m
93,Cristhian Stuani,2783,Girona,36," AM(CLR),FW  ",8(24),1078,0,0.3,5.1,74.4,0.0,0.1,0.0,6.33,9,8,0,1.1,0.7,0,0.0,0.7,0.2,0.2,0.7,0.4,0.1,1.2,0.0,0.2,0.3,0.0,0,FW,"Oct 12, 1986",36,Uruguay,€2.00m
94,Valery Fernández,2783,Girona,23," D(R),M(L)  ",7(18),959,2,0.7,12.2,86.6,0.2,0.3,0.0,6.31,0,1,0,0.3,0.4,0,0.5,0.6,0.2,0.4,0.7,0.5,0.4,0.2,0.1,0.2,0.2,0.0,0,FW,"Nov 23, 1999",23,Spain,€1.50m
95,Joselu,70,Espanyol,33, FW  ,33(1),2989,2,0.6,21.7,61.0,0.2,0.4,0.0,7.15,16,3,0,2.7,5.1,5,0.5,2.1,0.8,1.3,2.5,0.4,0.2,0.7,0.0,1.2,0.4,0.1,0,FW,"Mar 27, 1990",33,Spain,€6.00m
96,Sergi Darder,70,Espanyol,29, M(CL)  ,38,3325,3,1.9,37.5,78.5,1.3,2.5,0.1,7.08,6,4,0,1.0,0.3,5,1.8,2.1,0.1,0.7,1.1,1.8,0.6,0.8,0.0,0.6,1.2,0.1,0,M,"Dec 22, 1993",29,Spain,€16.00m
97,Adrián Embarba,1799,Almeria,31," AM(CLR),FW  ",18(11),1477,3,1.1,14.5,74.8,1.2,0.8,0.0,6.8,4,3,1,1.7,0.3,3,1.6,1.0,0.3,1.1,1.7,1.7,0.3,0.8,0.0,0.2,0.8,0.0,0,FW,"May 7, 1992",31,Spain,€2.50m
98,Brian Oliván,70,Espanyol,29, D(CL)  ,29(1),2413,7,1.1,25.0,70.1,1.1,2.2,0.0,6.6,1,7,0,0.5,0.6,0,0.1,0.5,0.1,0.2,0.8,1.6,0.7,1.1,0.3,1.9,0.3,0.2,0,D,"Apr 1, 1994",29,Spain,€6.00m
99,César Montes,70,Espanyol,26, D(C)  ,18(2),1589,0,0.0,39.4,78.2,0.1,2.8,0.0,6.6,3,7,0,0.7,3.4,1,0.1,0.3,0.1,0.2,0.3,0.9,0.7,0.9,0.5,5.0,0.4,0.6,0,D,"Feb 24, 1997",26,Mexico,€8.00m
100,Martin Braithwaite,70,Espanyol,32," AM(CLR),FW  ",29(2),2468,2,0.4,13.7,68.9,0.1,0.4,0.0,6.56,10,5,1,1.9,1.5,2,0.5,1.4,0.4,0.6,1.7,0.4,0.2,0.6,0.1,0.4,0.3,0.0,0,FW,"Jun 5, 1991",32,Denmark,€5.00m
101,Leandro Cabrera,70,Espanyol,32, D(CL)  ,31(1),2673,1,0.4,38.5,73.3,0.2,2.7,0.0,6.48,0,8,2,0.7,1.9,0,0.2,0.6,0.0,0.2,0.3,1.4,1.3,0.9,0.5,3.3,0.5,0.7,1,D,"Jun 17, 1991",32,Uruguay,€2.50m
102,Edu Expósito,70,Espanyol,26, M(C)  ,13(15),1165,2,0.8,17.1,79.1,0.3,0.8,0.1,6.47,2,3,1,0.7,0.5,1,0.4,1.0,0.0,0.5,0.9,1.2,0.4,0.5,0.0,0.7,0.4,0.0,0,M,"Aug 1, 1996",26,Spain,€4.00m
103,Fernando Calero,70,Espanyol,27," D(C),DMC  ",20(7),1618,1,0.1,26.6,81.8,0.0,1.9,0.0,6.45,0,6,0,0.3,1.3,0,0.0,0.3,0.0,0.2,0.4,1.7,0.5,0.8,0.3,1.9,0.5,0.5,0,D,"Sep 14, 1995",27,Spain,€2.00m
104,Sergi Gómez,70,Espanyol,31, D(CR)  ,26(3),2343,0,0.2,38.6,86.0,0.0,2.9,0.0,6.43,0,0,2,0.3,1.5,0,0.0,0.3,0.0,0.0,0.2,1.0,0.9,0.3,0.7,4.1,0.1,0.7,0,D,"Mar 28, 1992",31,Spain,€2.00m
105,Óscar Gil,70,Espanyol,25, D(R)  ,31(2),2571,1,0.5,21.7,77.8,0.2,1.0,0.0,6.4,0,14,0,0.3,0.4,0,0.7,1.2,0.0,0.4,1.6,1.9,0.9,1.6,0.2,1.2,0.9,0.5,0,D,"Apr 26, 1998",25,Spain,€3.00m
106,Aleix Vidal,70,Espanyol,33," D(R),M(LR)  ",10(15),1025,3,0.6,12.3,77.9,0.3,0.8,0.0,6.25,0,8,1,0.1,0.1,0,0.3,0.7,0.0,0.3,0.6,0.4,0.6,0.9,0.0,0.4,0.7,0.1,0,FW,"Aug 21, 1989",33,Spain,€1.50m
107,Jordi Masip,58,Real Valladolid,34, GK  ,28,2508,0,0.0,30.0,66.4,0.0,6.3,0.0,6.83,0,4,0,0.0,0.3,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0,GK,"Jan 3, 1989",34,Spain,€1.00m
108,Gonzalo Plata,58,Real Valladolid,22," AM(R),FW  ",26(8),2310,5,1.1,20.4,78.1,0.2,0.2,0.1,6.75,1,1,0,1.1,0.5,2,1.9,1.2,0.1,1.1,2.0,1.9,0.4,0.6,0.0,0.2,1.4,0.0,0,FW,"Nov 1, 2000",22,Ecuador,€5.00m
109,Cyle Larin,58,Real Valladolid,28," AM(LR),FW  ",16(3),1471,3,0.8,12.7,70.1,0.1,0.3,0.0,6.71,8,4,0,2.7,2.3,0,0.5,1.3,1.5,1.9,3.4,0.5,0.0,1.2,0.2,0.8,0.2,0.2,0,FW,"Apr 17, 1995",28,Canada,€8.00m
110,Sergio Escudero,58,Real Valladolid,33," D(L),M(L)  ",17(6),1442,0,0.7,23.2,72.3,0.7,1.3,0.0,6.69,1,3,0,1.2,1.0,1,0.3,0.9,0.0,0.3,0.6,1.4,1.1,0.8,0.2,1.7,0.9,0.3,0,D,"Sep 2, 1989",33,Spain,€1.50m
111,Jawad El Yamiq,58,Real Valladolid,31, D(C)  ,19(6),1612,0,0.2,36.2,81.6,0.0,2.8,0.0,6.59,1,2,1,0.7,1.7,0,0.4,0.4,0.0,0.2,0.6,0.7,1.5,0.5,0.2,3.8,0.2,0.8,0,D,"Feb 29, 1992",31,Morocco,€2.00m
112,Kike Pérez,58,Real Valladolid,26, M(C)  ,28(8),2319,2,0.9,31.5,79.3,0.3,2.3,0.0,6.57,1,9,0,1.3,0.9,0,0.8,1.6,0.1,0.9,1.4,1.9,0.6,1.6,0.0,0.7,1.2,0.2,0,M,"Feb 14, 1997",26,Spain,€4.50m
113,Iván Sánchez,58,Real Valladolid,30, AM(CR)  ,13(12),1122,1,0.7,17.4,84.4,0.5,0.7,0.0,6.57,1,0,0,0.7,0.1,1,1.4,1.7,0.0,0.6,0.8,0.8,0.3,0.4,0.0,0.2,0.7,0.0,0,FW,"Sep 23, 1992",30,Spain,€800k
114,Iván Fresneda,58,Real Valladolid,18, D(R)  ,18(4),1776,0,0.8,31.3,80.7,0.5,1.6,0.0,6.56,0,3,0,0.2,0.4,0,0.7,1.1,0.0,0.8,1.0,2.2,0.7,0.6,0.0,2.0,0.8,0.4,0,D,"Sep 28, 2004",18,Spain,€15.00m
115,Javi Sánchez,58,Real Valladolid,26, D(C)  ,28(4),2395,0,0.1,36.3,82.5,0.0,2.6,0.0,6.54,1,11,0,0.3,1.4,0,0.2,0.3,0.0,0.1,0.2,1.3,1.4,1.1,0.3,3.5,0.3,0.7,0,D,"Mar 14, 1997",26,Spain,€3.00m
116,Monchu,58,Real Valladolid,23, DMC  ,24(10),2030,2,0.7,28.5,83.2,0.8,2.8,0.1,6.52,3,10,0,1.1,0.5,1,0.3,0.8,0.0,0.4,1.0,1.5,0.5,1.4,0.0,0.5,0.8,0.3,0,M,"Sep 13, 1999",23,Spain,€5.00m
117,Joaquín Fernández,58,Real Valladolid,27," D(C),DMC  ",24(3),2158,0,0.1,36.3,83.2,0.0,2.7,0.0,6.52,1,4,0,0.4,2.0,1,0.0,0.4,0.1,0.0,0.3,1.3,1.0,0.6,0.5,3.6,0.4,0.8,1,D,"May 31, 1996",27,Spain,€3.00m
118,Óscar Plano,58,Real Valladolid,32," AM(CLR),FW  ",22(11),2048,1,0.5,18.5,75.4,0.2,0.6,0.1,6.51,1,3,0,0.9,1.0,0,0.4,1.5,0.2,0.7,1.1,1.2,0.9,0.7,0.0,0.5,0.8,0.1,0,FW,"Feb 11, 1991",32,Spain,€3.00m
119,Toni Villa,2783,Girona,28, AM(CLR)  ,12(12),896,3,0.6,12.4,81.9,0.3,0.2,0.0,6.47,1,2,0,0.7,0.1,2,1.0,0.8,0.3,0.9,0.8,1.0,0.3,0.5,0.0,0.0,0.5,0.0,0,FW,"Jan 7, 1995",28,Spain,€2.50m
120,Lucas Olaza,58,Real Valladolid,28," D(L),M(L)  ",16(7),1497,1,0.7,24.8,80.4,0.5,1.4,0.0,6.46,0,3,0,0.2,1.2,0,0.2,0.9,0.1,0.3,0.6,1.0,0.6,0.5,0.1,1.3,0.4,0.3,0,D,"Jul 21, 1994",28,Uruguay,€2.50m
121,Álvaro Aguado,58,Real Valladolid,27, M(C)  ,18(16),1887,2,1.0,31.6,85.2,0.3,3.4,0.1,6.46,1,3,0,0.6,0.4,0,0.4,1.0,0.0,0.3,0.7,0.8,0.4,0.4,0.0,0.4,0.3,0.1,0,M,"May 1, 1996",27,Spain,€3.00m
122,Roque Mesa,58,Real Valladolid,34, DMC  ,21(9),1629,1,0.6,31.4,83.4,0.1,3.0,0.1,6.4,2,9,1,0.9,0.4,1,0.5,0.8,0.0,0.7,0.7,0.9,0.4,1.3,0.0,0.6,0.9,0.1,0,M,"Jun 7, 1989",34,Spain,€2.50m
123,Sergio León,58,Real Valladolid,34, FW  ,14(15),1332,1,0.4,6.6,70.3,0.0,0.3,0.0,6.28,6,0,1,1.0,0.6,1,0.3,0.8,0.7,0.6,1.6,0.2,0.0,0.3,0.0,0.1,0.1,0.0,0,FW,"Jan 6, 1989",34,Spain,€2.00m
124,Loïc Badé,67,Sevilla,23, D(C)  ,16(3),1448,0,0.1,44.1,87.5,0.0,1.9,0.0,6.92,1,4,0,0.2,1.8,3,0.3,0.2,0.0,0.1,0.3,1.4,1.2,0.7,0.5,3.9,0.7,0.7,0,D,"Apr 11, 2000",23,France,€12.00m
125,Marcos Acuña,67,Sevilla,31," D(CL),M(CL)  ",21(9),1917,2,1.3,32.8,80.6,1.4,2.4,0.0,6.78,3,9,3,0.7,1.0,1,0.9,1.1,0.0,0.7,1.0,1.9,0.8,1.1,0.2,1.1,0.4,0.2,0,D,"Oct 28, 1991",31,Argentina,€10.00m
126,Lucas Ocampos,67,Sevilla,28," M(CLR),FW  ",11(8),1163,0,0.7,21.1,77.1,0.4,0.3,0.0,6.71,4,7,0,1.6,1.6,2,1.3,1.3,0.3,0.9,2.1,1.2,0.4,0.8,0.1,0.3,1.2,0.1,0,FW,"Jul 11, 1994",28,Argentina,€12.00m
127,Nemanja Gudelj,67,Sevilla,31," D(C),M(C)  ",31(3),2779,1,0.1,46.7,90.5,0.1,1.3,0.0,6.67,3,8,0,1.1,1.4,2,0.1,0.6,0.0,0.1,0.4,1.3,1.0,0.8,0.2,2.9,0.4,0.9,0,D,"Nov 16, 1991",31,Serbia,€4.00m
128,Suso,67,Sevilla,29," AM(CLR),FW  ",10(15),1063,4,1.1,19.1,87.4,0.6,1.6,0.1,6.67,2,1,0,1.0,0.1,1,1.0,0.8,0.3,0.8,0.7,0.6,0.1,0.5,0.0,0.1,0.5,0.0,0,FW,"Nov 19, 1993",29,Spain,€6.00m
129,Fernando,67,Sevilla,35," D(C),DMC  ",19(3),1581,1,0.4,39.2,88.7,0.0,2.4,0.0,6.57,0,3,1,0.3,0.9,0,0.1,0.4,0.0,0.5,0.6,1.5,1.1,0.8,0.3,1.2,0.5,0.5,1,DM,"Jul 25, 1987",35,Brazil,€3.00m
130,Youssef En-Nesyri,67,Sevilla,26, FW  ,17(14),1660,1,0.3,7.5,65.7,0.0,0.1,0.0,6.55,8,4,0,1.9,1.9,0,0.1,0.4,0.7,0.3,1.5,0.5,0.1,0.3,0.0,0.5,0.3,0.1,0,FW,"Jun 1, 1997",26,Morocco,€20.00m
131,Óliver Torres,67,Sevilla,28, M(CLR)  ,27(5),2149,1,1.2,31.9,81.6,0.5,2.3,0.0,6.55,3,2,0,0.7,0.2,2,0.5,1.4,0.2,1.5,1.1,1.2,0.3,0.9,0.0,0.2,1.3,0.2,0,M,"Nov 10, 1994",28,Spain,€9.00m
132,Ivan Rakitic,67,Sevilla,35, M(CL)  ,21(10),1791,3,0.9,37.2,83.6,0.8,2.5,0.0,6.54,1,3,1,1.0,0.6,1,0.1,0.9,0.1,0.4,0.8,1.2,0.9,0.5,0.0,0.6,0.7,0.0,0,M,"Mar 10, 1988",35,Croatia,€4.00m
133,Erik Lamela,67,Sevilla,31," AM(CLR),FW  ",20(12),1847,0,0.8,22.6,79.8,0.2,0.4,0.0,6.53,6,8,1,1.5,0.5,0,1.0,0.7,0.3,1.6,1.7,1.4,0.2,1.8,0.0,0.1,0.7,0.1,0,FW,"Mar 4, 1992",31,Argentina,€9.00m
134,Alex Telles,67,Sevilla,30," D(CL),M(L)  ",15(12),1428,2,0.7,20.2,81.1,0.9,0.9,0.0,6.52,0,6,0,0.4,1.0,0,0.5,0.5,0.0,0.0,0.4,0.8,0.7,0.9,0.3,1.3,0.4,0.2,0,D,"Dec 15, 1992",30,Brazil,€7.50m
135,Jesús Navas,67,Sevilla,37," D(R),M(R)  ",21(11),1980,0,0.8,31.7,81.2,0.7,2.1,0.0,6.46,0,5,0,0.3,0.5,0,0.3,1.0,0.2,0.3,0.5,0.6,0.7,0.2,0.1,1.3,0.3,0.2,1,D,"Nov 21, 1985",37,Spain,€3.00m
136,Munir El Haddadi,819,Getafe,27," AM(CLR),FW  ",10(18),1149,1,0.5,12.4,69.4,0.8,0.1,0.0,6.43,3,4,0,1.1,1.0,0,0.4,1.2,0.5,0.9,1.6,0.4,0.3,0.5,0.0,0.1,0.3,0.1,0,FW,"Sep 1, 1995",27,Morocco,€3.50m
137,Papu Gómez,67,Sevilla,35," M(CLR),FW  ",11(8),1063,1,0.7,25.3,88.6,0.6,1.4,0.1,6.42,1,4,0,1.2,0.2,0,0.8,1.2,0.2,0.7,1.1,0.3,0.2,0.3,0.1,0.3,0.4,0.1,0,FW,"Feb 15, 1988",35,Argentina,€3.00m
138,Rafa Mir,67,Sevilla,26, FW  ,16(10),1300,0,0.3,9.8,69.3,0.0,0.1,0.0,6.39,6,1,0,1.9,1.4,1,0.0,0.4,0.7,0.5,0.9,0.3,0.2,0.9,0.1,0.4,0.1,0.0,0,FW,"Jun 18, 1997",26,Spain,€10.00m
139,Tanguy Nianzou,67,Sevilla,21, D(C)  ,16(3),1370,0,0.1,40.4,88.0,0.0,1.4,0.0,6.38,1,1,1,0.3,1.7,0,0.5,0.7,0.0,0.2,0.2,1.1,0.8,0.7,0.4,2.1,0.2,0.3,0,D,"Jun 7, 2002",21,France,€7.50m
140,Gonzalo Montiel,67,Sevilla,26," D(CR),M(R)  ",17(11),1522,3,0.7,24.2,80.8,0.3,0.8,0.1,6.35,0,8,1,0.3,0.5,0,0.4,0.4,0.4,0.3,0.8,0.9,0.7,0.7,0.1,1.2,0.5,0.3,0,D,"Jan 1, 1997",26,Argentina,€12.00m
141,Joan Jordán,67,Sevilla,28, M(C)  ,19(4),1595,1,0.3,47.1,88.5,0.0,3.7,0.0,6.35,0,8,0,0.6,0.5,0,0.2,0.5,0.0,0.2,0.7,1.4,0.7,1.5,0.0,0.6,1.0,0.3,0,M,"Jul 6, 1994",28,Spain,€9.00m
142,José Gayà,55,Valencia,28," D(L),M(L)  ",31,2716,3,1.9,39.5,81.0,1.5,2.1,0.0,6.98,1,4,0,0.7,0.8,3,0.8,0.9,0.2,0.4,0.6,2.6,0.7,0.4,0.2,1.3,1.0,0.3,0,D,"May 25, 1995",28,Spain,€30.00m
143,André Almeida,55,Valencia,23, M(C)  ,29(5),2552,4,1.3,36.8,84.9,1.1,1.6,0.1,6.84,2,3,0,0.7,0.4,1,1.4,1.2,0.0,1.4,1.2,1.9,0.6,0.9,0.0,0.4,0.9,0.0,0,M,"May 30, 2000",23,Portugal,€20.00m
144,Samuel Lino,55,Valencia,23," AM(LR),FW  ",33(5),2897,1,0.7,27.7,80.4,0.2,0.6,0.1,6.81,6,4,0,2.5,0.4,2,1.4,1.6,0.4,1.5,2.2,1.7,0.5,0.9,0.0,0.2,1.2,0.0,0,FW,"Dec 23, 1999",23,Brazil,€16.00m
145,Eray Cömert,55,Valencia,25, D(C)  ,19(4),1675,0,0.1,41.0,86.5,0.0,3.0,0.0,6.7,1,5,1,0.4,1.9,0,0.1,0.5,0.0,0.0,0.0,1.5,1.3,1.0,0.5,3.2,0.7,0.3,0,D,"Feb 4, 1998",25,Switzerland,€3.50m
146,Thierry Correia,55,Valencia,24," D(R),M(R)  ",24(3),2015,0,0.5,39.9,79.4,0.9,2.0,0.0,6.68,0,6,0,0.2,0.9,0,0.5,1.6,0.0,0.4,1.3,2.6,0.9,1.4,0.3,1.7,0.9,0.1,0,D,"Mar 9, 1999",24,Portugal,€8.00m
147,Justin Kluivert,55,Valencia,24," AM(LR),FW  ",15(11),1452,0,0.9,12.5,78.7,0.6,0.3,0.0,6.66,6,4,0,1.7,0.3,2,1.2,0.7,0.4,0.8,1.5,0.7,0.3,0.9,0.0,0.1,0.2,0.0,0,FW,"May 5, 1999",24,Netherlands,€14.00m
148,Mouctar Diakhaby,55,Valencia,26, D(C)  ,28(1),2449,0,0.2,40.7,82.1,0.0,2.9,0.0,6.65,3,5,1,0.7,1.7,1,0.2,0.4,0.1,0.1,0.5,1.0,0.7,0.8,0.6,3.6,0.2,0.6,0,D,"Dec 19, 1996",26,Guinea,€6.00m
149,Nico González,55,Valencia,21, DMC  ,18(8),1410,1,0.5,29.7,87.4,0.0,0.8,0.1,6.59,1,1,0,0.5,1.0,0,1.1,0.5,0.0,0.6,0.5,1.0,0.7,1.3,0.0,0.5,0.6,0.3,1,M,"Jan 3, 2002",21,Spain,€10.00m
150,Samu Castillejo,55,Valencia,28," AM(CLR),FW  ",17(8),1371,0,1.2,21.0,84.7,0.9,0.9,0.0,6.57,4,7,0,1.5,0.3,0,0.9,1.6,0.3,1.1,1.7,0.8,0.4,1.3,0.0,0.0,1.3,0.1,0,FW,"Jan 18, 1995",28,Spain,€6.00m
151,Giorgi Mamardashvili,55,Valencia,22, GK  ,38,3420,0,0.0,24.7,59.9,0.0,5.2,0.0,6.54,0,3,0,0.0,0.2,2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,GK,"Sep 29, 2000",22,Georgia,€25.00m
152,Hugo Guillamón,55,Valencia,23," D(C),DMC  ",19(6),1634,4,1.0,39.5,84.4,0.7,3.1,0.0,6.46,1,5,0,0.2,0.8,0,0.0,1.4,0.0,0.6,0.4,0.8,0.8,1.4,0.0,1.1,0.6,0.1,1,DM,"Jan 31, 2000",23,Spain,€14.00m
153,Gabriel Paulista,55,Valencia,32, D(CR)  ,18(3),1508,0,0.2,36.2,84.1,0.0,2.6,0.0,6.43,1,2,2,0.7,2.0,0,0.0,0.5,0.0,0.0,0.2,0.8,1.5,0.6,0.5,3.7,0.3,0.7,0,D,"Nov 26, 1990",32,Brazil,€2.50m
154,Edinson Cavani,55,Valencia,36," AM(LR),FW  ",20(5),1463,2,0.5,13.9,75.6,0.0,0.7,0.1,6.42,5,6,0,1.4,0.8,0,0.2,0.3,0.6,0.4,1.2,0.3,0.1,0.7,0.0,0.4,0.5,0.1,0,FW,"Feb 14, 1987",36,Uruguay,€3.00m
155,Yunus Musah,55,Valencia,20, AM(CR)  ,26(7),2121,2,0.5,21.8,81.8,0.2,0.9,0.1,6.42,0,10,1,0.7,0.8,0,0.8,1.3,0.1,0.7,1.6,1.5,0.3,1.3,0.1,0.5,0.3,0.0,0,M,"Nov 29, 2002",20,United States,€18.00m
156,Dimitri Foulquier,55,Valencia,30," D(CLR),M(R)  ",17(13),1729,2,0.4,21.6,73.2,0.6,1.0,0.0,6.39,0,4,0,0.1,0.6,1,0.6,0.5,0.0,0.3,1.1,1.0,0.5,0.9,0.2,1.2,0.3,0.1,0,D,"Mar 23, 1993",30,Guadeloupe,€2.50m
157,Toni Lato,55,Valencia,25," D(L),M(L)  ",9(15),909,0,0.6,17.0,83.0,0.3,0.5,0.0,6.33,1,1,0,0.4,0.2,1,0.3,0.4,0.2,0.1,0.3,1.0,0.3,0.5,0.1,0.5,0.5,0.0,0,D,"Nov 21, 1997",25,Spain,€2.50m
